adv_scopus,year,adv_euclid,adv_experience,adv_citestock,citeflow,citeflow_growth1,citestock_growth1,citestock_growth3,citestock_growth9699
6701550636,2014,434.94,27,1827,169,-0.2212,0.10193,0.4477,2.2778
6701550636,2015,475.99,28,2004,177,0.047337,0.09688,0.3907,2.2778
6701561669,1997,10.344,5,15,11,4.5,2.75,14,11.5
6701561669,1998,15.232,6,28,13,0.18182,0.86667,13,11.5
6701561669,1999,25.417,7,50,22,0.69231,0.78571,11.5,11.5
6701561669,2000,28.46,8,62,12,-0.45455,0.24,3.1333,11.5
6701561669,2001,36.028,9,80,18,0.5,0.29032,1.8571,11.5
6701561669,2002,41.085,10,94,14,-0.22222,0.175,0.88,11.5
6701561669,2003,58.37,11,145,51,2.6429,0.54255,1.3387,11.5
6701561669,2004,70.228,12,176,31,-0.39216,0.21379,1.2,11.5
6701561669,2005,85.615,13,222,46,0.48387,0.26136,1.3617,11.5
6701561669,2006,96.167,14,260,38,-0.17391,0.17117,0.7931,11.5
6701561669,2007,109.07,15,299,39,0.026316,0.15,0.69886,11.5
6701561669,2008,131,16,370,71,0.82051,0.23746,0.66667,11.5
6701561669,2009,146.14,17,434,64,-0.098592,0.17297,0.66923,11.5
6701561669,2010,160.12,18,503,69,0.078125,0.15899,0.68227,11.5
6701561669,2011,184.65,19,598,95,0.37681,0.18887,0.61622,11.5
6701561669,2012,204.19,20,697,99,0.042105,0.16555,0.60599,11.5
6701561669,2013,222.86,21,771,74,-0.25253,0.10617,0.5328,11.5
6701561669,2014,241.04,22,844,73,-0.013514,0.094682,0.41137,11.5
6701561669,2015,258.3,23,919,75,0.027397,0.088863,0.31851,11.5
6701567319,1997,292.02,19,859,82,-0.17172,0.10553,0.40359,0.38996
6701567319,1998,321.72,20,957,98,0.19512,0.11409,0.4115,0.38996
6701567319,1999,357.73,21,1080,123,0.2551,0.12853,0.38996,0.38996
6701567319,2000,392.15,22,1204,124,0.0081301,0.11481,0.40163,0.38996
6701567319,2001,434.68,23,1333,129,0.040323,0.10714,0.39289,0.38996
6701567319,2002,477.46,24,1442,109,-0.15504,0.08177,0.33519,0.38996
6701567319,2003,527.92,25,1594,152,0.3945,0.10541,0.32392,0.38996
6701567319,2004,586.62,26,1764,170,0.11842,0.10665,0.32333,0.38996
6701567319,2005,638.4,27,1912,148,-0.12941,0.0839,0.32594,0.38996
6701567319,2006,708.92,28,2100,188,0.27027,0.098326,0.31744,0.38996
6701567319,2007,777.28,29,2344,244,0.29787,0.11619,0.3288,0.38996
6701567319,2008,858.6,30,2629,285,0.16803,0.12159,0.375,0.38996
6701567319,2009,939.65,31,2925,296,0.038596,0.11259,0.39286,0.38996
6701567319,2010,1044.9,32,3309,384,0.2973,0.13128,0.41169,0.38996
6701567319,2011,1141.8,33,3721,412,0.072917,0.12451,0.41537,0.38996
6701567319,2012,1242.8,34,4177,456,0.1068,0.12255,0.42803,0.38996
6701567319,2013,1350.5,35,4610,433,-0.050439,0.10366,0.39317,0.38996
6701567319,2014,1467.7,36,5141,531,0.22633,0.11518,0.38162,0.38996
6701567319,2015,1561.5,37,5559,418,-0.21281,0.081307,0.33086,0.38996
6701569106,1997,32.419,27,109,3,-0.66667,0.028302,0.17204,0.15094
6701569106,1998,34.293,28,116,7,1.3333,0.06422,0.19588,0.15094
6701569106,1999,37.256,29,122,6,-0.14286,0.051724,0.15094,0.15094
6701569106,2000,38.613,30,125,3,-0.5,0.02459,0.14679,0.15094
6701569106,2001,40.075,31,128,3,0,0.024,0.10345,0.15094
6701569106,2002,44.621,32,137,9,2,0.070312,0.12295,0.15094
6701569106,2003,47.571,33,145,8,-0.11111,0.058394,0.16,0.15094
6701569106,2004,49.558,34,152,7,-0.125,0.048276,0.1875,0.15094
6701569106,2005,49.709,35,157,5,-0.28571,0.032895,0.14599,0.15094
6701569106,2006,51.856,36,163,6,0.2,0.038217,0.12414,0.15094
6701569106,2007,53.972,37,173,10,0.66667,0.06135,0.13816,0.15094
6701569106,2008,55.633,38,179,6,-0.4,0.034682,0.14013,0.15094
6701569106,2009,56.683,39,185,6,0,0.03352,0.13497,0.15094
6701569106,2010,57.55,40,188,3,-0.5,0.016216,0.086705,0.15094
6701569106,2011,58.095,41,195,7,1.3333,0.037234,0.089385,0.15094
6701569106,2012,60.357,42,207,12,0.71429,0.061538,0.11892,0.15094
6701569106,2013,62.594,43,216,9,-0.25,0.043478,0.14894,0.15094
6701569106,2014,63.435,44,222,6,-0.33333,0.027778,0.13846,0.15094
6701569106,2015,65.765,45,229,7,0.16667,0.031532,0.10628,0.15094
6701569716,1997,50.02,10,92,24,0.5,0.35294,1.7879,1.1029
6701569716,1998,57.009,11,112,20,-0.16667,0.21739,1.1538,1.1029
6701569716,1999,65.169,12,143,31,0.55,0.27679,1.1029,1.1029
6701569716,2000,79.126,13,193,50,0.6129,0.34965,1.0978,1.1029
6701569716,2001,103.7,14,272,79,0.58,0.40933,1.4286,1.1029
6701569716,2002,153.81,15,407,135,0.70886,0.49632,1.8462,1.1029
6701569716,2003,248.27,16,626,219,0.62222,0.53808,2.2435,1.1029
6701569716,2004,345.28,17,838,212,-0.031963,0.33866,2.0809,1.1029
6701569716,2005,496.36,18,1167,329,0.55189,0.3926,1.8673,1.1029
6701569716,2006,641.21,19,1482,315,-0.042553,0.26992,1.3674,1.1029
6701569716,2007,801.25,20,1816,334,0.060317,0.22537,1.1671,1.1029
6701569716,2008,972.28,21,2174,358,0.071856,0.19714,0.8629,1.1029
6701569716,2009,1149.7,22,2556,382,0.067039,0.17571,0.7247,1.1029
6701569716,2010,1333.5,23,2937,381,-0.0026178,0.14906,0.61729,1.1029
6701569716,2011,1509.8,24,3291,354,-0.070866,0.12053,0.5138,1.1029
6701569716,2012,1674.5,25,3646,355,0.0028249,0.10787,0.42645,1.1029
6701569716,2013,1843.6,26,4021,375,0.056338,0.10285,0.36908,1.1029
6701569716,2014,1986.9,27,4339,318,-0.152,0.079085,0.31844,1.1029
6701569716,2015,2123.4,28,4636,297,-0.066038,0.068449,0.27153,1.1029
6701576940,1997,35.355,11,48,6,0,0.14286,0.54839,0.40476
6701576940,1998,38.962,12,54,6,0,0.125,0.5,0.40476
6701576940,1999,40.878,13,59,5,-0.16667,0.092593,0.40476,0.40476
6701576940,2000,44.833,14,70,11,1.2,0.18644,0.45833,0.40476
6701576940,2001,49.508,15,81,11,0,0.15714,0.5,0.40476
6701576940,2002,54.065,16,89,8,-0.27273,0.098765,0.50847,0.40476
6701576940,2003,61.294,17,115,26,2.25,0.29213,0.64286,0.40476
6701576940,2004,67.786,18,135,20,-0.23077,0.17391,0.66667,0.40476
6701576940,2005,74.377,19,152,17,-0.15,0.12593,0.70787,0.40476
6701576940,2006,88.848,20,198,46,1.7059,0.30263,0.72174,0.40476
6701576940,2007,112.12,21,268,70,0.52174,0.35354,0.98519,0.40476
6701576940,2008,132,22,333,65,-0.071429,0.24254,1.1908,0.40476
6701576940,2009,150.7,23,397,64,-0.015385,0.19219,1.0051,0.40476
6701576940,2010,163.79,24,452,55,-0.14062,0.13854,0.68657,0.40476
6701576940,2011,178.37,25,505,53,-0.036364,0.11726,0.51652,0.40476
6701576940,2012,199.23,26,578,73,0.37736,0.14455,0.45592,0.40476
6701576940,2013,216.83,27,635,57,-0.21918,0.098616,0.40487,0.40476
6701576940,2014,241.71,28,728,93,0.63158,0.14646,0.44158,0.40476
6701576940,2015,254.43,29,793,65,-0.30108,0.089286,0.37197,0.40476
6701579737,1997,11.446,6,15,6,0.2,0.66667,4,3.5556
6701579737,1998,21.954,7,32,17,1.8333,1.1333,7,3.5556
6701579737,1999,23.812,8,41,9,-0.47059,0.28125,3.5556,3.5556
6701579737,2000,29.36,9,64,23,1.5556,0.56098,3.2667,3.5556
6701579737,2001,36.524,10,94,30,0.30435,0.46875,1.9375,3.5556
6701579737,2002,51.264,11,138,44,0.46667,0.46809,2.3659,3.5556
6701579737,2003,79.013,12,207,69,0.56818,0.5,2.2344,3.5556
6701579737,2004,106.38,13,275,68,-0.014493,0.3285,1.9255,3.5556
6701579737,2005,131.83,14,356,81,0.19118,0.29455,1.5797,3.5556
6701579737,2006,161.55,15,439,83,0.024691,0.23315,1.1208,3.5556
6701579737,2007,191.99,16,541,102,0.22892,0.23235,0.96727,3.5556
6701579737,2008,229.16,17,682,141,0.38235,0.26063,0.91573,3.5556
6701579737,2009,260.43,18,801,119,-0.15603,0.17449,0.8246,3.5556
6701579737,2010,297.7,19,970,169,0.42017,0.21099,0.79298,3.5556
6701579737,2011,330.69,20,1138,168,-0.0059172,0.1732,0.66862,3.5556
6701579737,2012,370.19,21,1316,178,0.059524,0.15641,0.64295,3.5556
6701579737,2013,424.36,22,1572,256,0.4382,0.19453,0.62062,3.5556
6701579737,2014,470.59,23,1814,242,-0.054688,0.15394,0.59402,3.5556
6701579737,2015,515.91,24,2059,245,0.012397,0.13506,0.56459,3.5556
6701580627,1997,31.129,11,89,14,-0.3,0.18667,1.3421,0.72
6701580627,1998,34.38,12,102,13,-0.071429,0.14607,0.85455,0.72
6701580627,1999,38.872,13,129,27,1.0769,0.26471,0.72,0.72
6701580627,2000,43.44,14,151,22,-0.18519,0.17054,0.69663,0.72
6701580627,2001,49.224,15,177,26,0.18182,0.17219,0.73529,0.72
6701580627,2002,54,16,198,21,-0.19231,0.11864,0.53488,0.72
6701580627,2003,60.067,17,228,30,0.42857,0.15152,0.50993,0.72
6701580627,2004,65.612,18,267,39,0.3,0.17105,0.50847,0.72
6701580627,2005,77.337,19,341,74,0.89744,0.27715,0.72222,0.72
6701580627,2006,91.477,20,434,93,0.25676,0.27273,0.90351,0.72
6701580627,2007,103.56,21,519,85,-0.086022,0.19585,0.94382,0.72
6701580627,2008,126.02,22,639,120,0.41176,0.23121,0.8739,0.72
6701580627,2009,147.14,23,743,104,-0.13333,0.16275,0.71198,0.72
6701580627,2010,169.13,24,863,120,0.15385,0.16151,0.66281,0.72
6701580627,2011,192.54,25,979,116,-0.033333,0.13441,0.53208,0.72
6701580627,2012,216.47,26,1091,112,-0.034483,0.1144,0.46837,0.72
6701580627,2013,243.82,27,1223,132,0.17857,0.12099,0.41715,0.72
6701580627,2014,271.41,28,1359,136,0.030303,0.1112,0.38815,0.72
6701580627,2015,300.26,29,1457,98,-0.27941,0.072112,0.33547,0.72
6701594007,2000,0,0,0,0,0,0,0,0
6701594007,2001,0,1,0,0,0,0,0,0
6701594007,2002,3,2,3,3,0,0,0,0
6701594007,2003,11.619,3,19,16,4.3333,5.3333,0,0
6701594007,2004,19.468,4,47,28,0.75,1.4737,0,0
6701594007,2005,30.578,5,85,38,0.35714,0.80851,27.333,0
6701594007,2006,44.632,6,134,49,0.28947,0.57647,6.0526,0
6701594007,2007,63.182,7,204,70,0.42857,0.52239,3.3404,0
6701594007,2008,80.604,8,273,69,-0.014286,0.33824,2.2118,0
6701594007,2009,98.656,9,361,88,0.27536,0.32234,1.694,0
6701594007,2010,121.76,10,473,112,0.27273,0.31025,1.3186,0
6701594007,2011,143.93,11,594,121,0.080357,0.25581,1.1758,0
6701594007,2012,171.34,12,729,135,0.1157,0.22727,1.0194,0
6701594007,2013,193.38,13,868,139,0.02963,0.19067,0.8351,0
6701594007,2014,225.28,14,1026,158,0.13669,0.18203,0.72727,0
6701594007,2015,250.14,15,1164,138,-0.12658,0.1345,0.59671,0
6701602667,1997,6.245,5,11,5,0.66667,0.83333,10,2.3333
6701602667,1998,9.1652,6,18,7,0.4,0.63636,5,2.3333
6701602667,1999,9.4868,7,20,2,-0.71429,0.11111,2.3333,2.3333
6701602667,2000,13.115,8,34,14,6,0.7,2.0909,2.3333
6701602667,2001,14.422,9,40,6,-0.57143,0.17647,1.2222,2.3333
6701602667,2002,16.703,10,49,9,0.5,0.225,1.45,2.3333
6701602667,2003,21.048,11,67,18,1,0.36735,0.97059,2.3333
6701602667,2004,24.98,12,88,21,0.16667,0.31343,1.2,2.3333
6701602667,2005,27.368,13,97,9,-0.57143,0.10227,0.97959,2.3333
6701602667,2006,30.265,14,110,13,0.44444,0.13402,0.64179,2.3333
6701602667,2007,36.346,15,147,37,1.8462,0.33636,0.67045,2.3333
6701602667,2008,49.79,16,197,50,0.35135,0.34014,1.0309,2.3333
6701602667,2009,63.624,17,250,53,0.06,0.26904,1.2727,2.3333
6701602667,2010,81.86,18,313,63,0.18868,0.252,1.1293,2.3333
6701602667,2011,101.77,19,387,74,0.1746,0.23642,0.96447,2.3333
6701602667,2012,121.39,20,489,102,0.37838,0.26357,0.956,2.3333
6701602667,2013,138.16,21,551,62,-0.39216,0.12679,0.76038,2.3333
6701602667,2014,160.73,22,645,94,0.51613,0.1706,0.66667,2.3333
6701602667,2015,172.02,23,722,77,-0.18085,0.11938,0.47648,2.3333
6701603939,1997,261.12,19,872,118,0.026087,0.1565,0.5461,0.43767
6701603939,1998,285.97,20,970,98,-0.16949,0.11239,0.518,0.43767
6701603939,1999,315.32,21,1084,114,0.16327,0.11753,0.43767,0.43767
6701603939,2000,339.05,22,1183,99,-0.13158,0.091328,0.35665,0.43767
6701603939,2001,363.27,23,1279,96,-0.030303,0.08115,0.31856,0.43767
6701603939,2002,391.32,24,1391,112,0.16667,0.087568,0.28321,0.43767
6701603939,2003,421.54,25,1522,131,0.16964,0.094177,0.28656,0.43767
6701603939,2004,453.41,26,1658,136,0.038168,0.089356,0.29633,0.43767
6701603939,2005,491.39,27,1819,161,0.18382,0.097105,0.30769,0.43767
6701603939,2006,541.54,28,2014,195,0.21118,0.1072,0.32326,0.43767
6701603939,2007,577.75,29,2180,166,-0.14872,0.082423,0.31484,0.43767
6701603939,2008,630.64,30,2422,242,0.45783,0.11101,0.3315,0.43767
6701603939,2009,711.42,31,2806,384,0.58678,0.15855,0.39325,0.43767
6701603939,2010,785.9,32,3230,424,0.10417,0.1511,0.48165,0.43767
6701603939,2011,899.63,33,3769,539,0.27123,0.16687,0.55615,0.43767
6701603939,2012,1013.1,34,4300,531,-0.014842,0.14089,0.53243,0.43767
6701603939,2013,1150.7,35,4908,608,0.14501,0.1414,0.5195,0.43767
6701603939,2014,1292.7,36,5517,609,0.0016447,0.12408,0.46378,0.43767
6701603939,2015,1429,37,6131,614,0.0082102,0.11129,0.42581,0.43767
6701604150,1997,5.5678,17,9,2,0,0.28571,1.25,1.4286
6701604150,1998,7.6158,18,12,3,0.5,0.33333,0.71429,1.4286
6701604150,1999,10.724,19,17,5,0.66667,0.41667,1.4286,1.4286
6701604150,2000,14.353,20,28,11,1.2,0.64706,2.1111,1.4286
6701604150,2001,19.261,21,39,11,0,0.39286,2.25,1.4286
6701604150,2002,23.979,22,59,20,0.81818,0.51282,2.4706,1.4286
6701604150,2003,33.061,23,87,28,0.4,0.47458,2.1071,1.4286
6701604150,2004,39.585,24,111,24,-0.14286,0.27586,1.8462,1.4286
6701604150,2005,44.317,25,136,25,0.041667,0.22523,1.3051,1.4286
6701604150,2006,50.438,26,168,32,0.28,0.23529,0.93103,1.4286
6701604150,2007,59.33,27,208,40,0.25,0.2381,0.87387,1.4286
6701604150,2008,68.029,28,250,42,0.05,0.20192,0.83824,1.4286
6701604150,2009,78.377,29,299,49,0.16667,0.196,0.77976,1.4286
6701604150,2010,85.029,30,342,43,-0.12245,0.14381,0.64423,1.4286
6701604150,2011,94.032,31,394,52,0.2093,0.15205,0.576,1.4286
6701604150,2012,104.84,32,454,60,0.15385,0.15228,0.51839,1.4286
6701604150,2013,111.83,33,493,39,-0.35,0.085903,0.44152,1.4286
6701604150,2014,120.58,34,541,48,0.23077,0.097363,0.3731,1.4286
6701604150,2015,135.7,35,615,74,0.54167,0.13678,0.35463,1.4286
6701606939,1997,44.721,7,86,23,0,0.36508,1.6061,1.7619
6701606939,1998,53.432,8,117,31,0.34783,0.36047,1.925,1.7619
6701606939,1999,70.157,9,174,57,0.83871,0.48718,1.7619,1.7619
6701606939,2000,87.601,10,226,52,-0.087719,0.29885,1.6279,1.7619
6701606939,2001,108.65,11,286,60,0.15385,0.26549,1.4444,1.7619
6701606939,2002,133.77,12,345,59,-0.016667,0.20629,0.98276,1.7619
6701606939,2003,164.32,13,433,88,0.49153,0.25507,0.91593,1.7619
6701606939,2004,186.12,14,499,66,-0.25,0.15242,0.74476,1.7619
6701606939,2005,215.39,15,593,94,0.42424,0.18838,0.71884,1.7619
6701606939,2006,252.92,16,710,117,0.24468,0.1973,0.63972,1.7619
6701606939,2007,283.65,17,831,121,0.034188,0.17042,0.66533,1.7619
6701606939,2008,326.74,18,972,141,0.16529,0.16968,0.63912,1.7619
6701606939,2009,362.52,19,1100,128,-0.092199,0.13169,0.5493,1.7619
6701606939,2010,402.23,20,1253,153,0.19531,0.13909,0.50782,1.7619
6701606939,2011,439.11,21,1407,154,0.0065359,0.12291,0.44753,1.7619
6701606939,2012,466.36,22,1515,108,-0.2987,0.076759,0.37727,1.7619
6701606939,2013,504.22,23,1675,160,0.48148,0.10561,0.33679,1.7619
6701606939,2014,535.69,24,1812,137,-0.14375,0.081791,0.28785,1.7619
6701606939,2015,560.74,25,1939,127,-0.072993,0.070088,0.27987,1.7619
6701610761,1997,31.575,24,107,12,0.2,0.12632,0.62121,0.46316
6701610761,1998,34.641,25,122,15,0.25,0.14019,0.43529,0.46316
6701610761,1999,38.717,26,139,17,0.13333,0.13934,0.46316,0.46316
6701610761,2000,44.34,27,160,21,0.23529,0.15108,0.49533,0.46316
6701610761,2001,50.408,28,185,25,0.19048,0.15625,0.51639,0.46316
6701610761,2002,55.731,29,208,23,-0.08,0.12432,0.4964,0.46316
6701610761,2003,68.25,30,254,46,1,0.22115,0.5875,0.46316
6701610761,2004,83.343,31,316,62,0.34783,0.24409,0.70811,0.46316
6701610761,2005,96.902,32,372,56,-0.096774,0.17722,0.78846,0.46316
6701610761,2006,111.12,33,435,63,0.125,0.16935,0.7126,0.46316
6701610761,2007,130.43,34,509,74,0.1746,0.17011,0.61076,0.46316
6701610761,2008,145.65,35,583,74,0,0.14538,0.5672,0.46316
6701610761,2009,161.3,36,648,65,-0.12162,0.11149,0.48966,0.46316
6701610761,2010,173.79,37,696,48,-0.26154,0.074074,0.36739,0.46316
6701610761,2011,194.22,38,761,65,0.35417,0.093391,0.30532,0.46316
6701610761,2012,201.01,39,811,50,-0.23077,0.065703,0.25154,0.46316
6701610761,2013,210.49,40,870,59,0.18,0.07275,0.25,0.46316
6701610761,2014,227.09,41,962,92,0.55932,0.10575,0.26413,0.46316
6701610761,2015,236.1,42,1014,52,-0.43478,0.054054,0.25031,0.46316
6701610891,1997,71.631,19,137,22,0.22222,0.1913,0.7125,0.37391
6701610891,1998,76.085,20,145,8,-0.63636,0.058394,0.49485,0.37391
6701610891,1999,81.817,21,158,13,0.625,0.089655,0.37391,0.37391
6701610891,2000,87.801,22,175,17,0.30769,0.10759,0.27737,0.37391
6701610891,2001,92.536,23,189,14,-0.17647,0.08,0.30345,0.37391
6701610891,2002,98.336,24,208,19,0.35714,0.10053,0.31646,0.37391
6701610891,2003,102.73,25,223,15,-0.21053,0.072115,0.27429,0.37391
6701610891,2004,107.4,26,238,15,0,0.067265,0.25926,0.37391
6701610891,2005,115.03,27,256,18,0.2,0.07563,0.23077,0.37391
6701610891,2006,125.03,28,278,22,0.22222,0.085938,0.24664,0.37391
6701610891,2007,137.35,29,310,32,0.45455,0.11511,0.30252,0.37391
6701610891,2008,144.94,30,327,17,-0.46875,0.054839,0.27734,0.37391
6701610891,2009,157.45,31,357,30,0.76471,0.091743,0.28417,0.37391
6701610891,2010,165.56,32,389,32,0.066667,0.089636,0.25484,0.37391
6701610891,2011,174.59,33,422,33,0.03125,0.084833,0.29052,0.37391
6701610891,2012,186.62,34,474,52,0.57576,0.12322,0.32773,0.37391
6701610891,2013,200.74,35,532,58,0.11538,0.12236,0.36761,0.37391
6701610891,2014,213.65,36,576,44,-0.24138,0.082707,0.36493,0.37391
6701610891,2015,235.35,37,641,65,0.47727,0.11285,0.35232,0.37391
6701628330,1997,19.975,17,33,3,0.5,0.1,0.32,0.3
6701628330,1998,22.113,18,37,4,0.33333,0.12121,0.32143,0.3
6701628330,1999,23.259,19,39,2,-0.5,0.054054,0.3,0.3
6701628330,2000,24.207,20,40,1,-0.5,0.025641,0.21212,0.3
6701628330,2001,25.159,21,41,1,0,0.025,0.10811,0.3
6701628330,2002,26.211,22,43,2,1,0.04878,0.10256,0.3
6701628330,2003,28.125,23,45,2,0,0.046512,0.125,0.3
6701628330,2004,28.125,24,45,0,-1,0,0.097561,0.3
6701628330,2005,29.732,25,52,7,0,0.15556,0.2093,0.3
6701628330,2006,33.151,26,59,7,0,0.13462,0.31111,0.3
6701628330,2007,37.242,27,67,8,0.14286,0.13559,0.48889,0.3
6701628330,2008,40.755,28,77,10,0.25,0.14925,0.48077,0.3
6701628330,2009,43.046,29,89,12,0.2,0.15584,0.50847,0.3
6701628330,2010,46.054,30,99,10,-0.16667,0.11236,0.47761,0.3
6701628330,2011,49.528,31,115,16,0.6,0.16162,0.49351,0.3
6701628330,2012,54.249,32,131,16,0,0.13913,0.47191,0.3
6701628330,2013,57.35,33,141,10,-0.375,0.076336,0.42424,0.3
6701628330,2014,63.285,34,157,16,0.6,0.11348,0.36522,0.3
6701628330,2015,68.132,35,168,11,-0.3125,0.070064,0.28244,0.3
6701630810,1997,32.802,17,102,15,-0.375,0.17241,0.75862,0.6092
6701630810,1998,40.645,18,118,16,0.066667,0.15686,0.87302,0.6092
6701630810,1999,49.112,19,140,22,0.375,0.18644,0.6092,0.6092
6701630810,2000,56.436,20,157,17,-0.22727,0.12143,0.53922,0.6092
6701630810,2001,62.241,21,172,15,-0.11765,0.095541,0.45763,0.6092
6701630810,2002,68.293,22,192,20,0.33333,0.11628,0.37143,0.6092
6701630810,2003,75.299,23,208,16,-0.2,0.083333,0.32484,0.6092
6701630810,2004,81.357,24,227,19,0.1875,0.091346,0.31977,0.6092
6701630810,2005,88.921,25,255,28,0.47368,0.12335,0.32812,0.6092
6701630810,2006,97.622,26,286,31,0.10714,0.12157,0.375,0.6092
6701630810,2007,106.55,27,315,29,-0.064516,0.1014,0.38767,0.6092
6701630810,2008,113.46,28,357,42,0.44828,0.13333,0.4,0.6092
6701630810,2009,122.31,29,395,38,-0.095238,0.10644,0.38112,0.6092
6701630810,2010,134.89,30,442,47,0.23684,0.11899,0.40317,0.6092
6701630810,2011,144.45,31,482,40,-0.14894,0.090498,0.35014,0.6092
6701630810,2012,153.52,32,511,29,-0.275,0.060166,0.29367,0.6092
6701630810,2013,167.36,33,563,52,0.7931,0.10176,0.27376,0.6092
6701630810,2014,175.54,34,589,26,-0.5,0.046181,0.22199,0.6092
6701630810,2015,191.16,35,638,49,0.88462,0.083192,0.24853,0.6092
6701633195,1997,11.662,7,22,13,0.44444,1.4444,0,10.111
6701633195,1998,23.979,8,49,27,1.0769,1.2273,0,10.111
6701633195,1999,49.214,9,100,51,0.88889,1.0408,10.111,10.111
6701633195,2000,77.743,10,158,58,0.13725,0.58,6.1818,10.111
6701633195,2001,95.42,11,209,51,-0.12069,0.32278,3.2653,10.111
6701633195,2002,112.92,12,252,43,-0.15686,0.20574,1.52,10.111
6701633195,2003,144.93,13,325,73,0.69767,0.28968,1.057,10.111
6701633195,2004,178.5,14,407,82,0.12329,0.25231,0.94737,10.111
6701633195,2005,204.65,15,489,82,0,0.20147,0.94048,10.111
6701633195,2006,234.08,16,573,84,0.02439,0.17178,0.76308,10.111
6701633195,2007,260.83,17,654,81,-0.035714,0.14136,0.60688,10.111
6701633195,2008,295.24,18,754,100,0.23457,0.15291,0.54192,10.111
6701633195,2009,322.65,19,843,89,-0.11,0.11804,0.4712,10.111
6701633195,2010,363.86,20,976,133,0.49438,0.15777,0.49235,10.111
6701633195,2011,408.73,21,1116,140,0.052632,0.14344,0.48011,10.111
6701633195,2012,456.94,22,1273,157,0.12143,0.14068,0.51008,10.111
6701633195,2013,504.89,23,1423,150,-0.044586,0.11783,0.45799,10.111
6701633195,2014,541.34,24,1544,121,-0.19333,0.085032,0.38351,10.111
6701633195,2015,585.71,25,1664,120,-0.0082645,0.07772,0.30715,10.111
6701639317,1997,118.38,22,463,70,0.044776,0.17812,0.71481,0.52672
6701639317,1998,135.79,23,535,72,0.028571,0.15551,0.6411,0.52672
6701639317,1999,150.41,24,600,65,-0.097222,0.1215,0.52672,0.52672
6701639317,2000,169.33,25,693,93,0.43077,0.155,0.49676,0.52672
6701639317,2001,198.11,26,846,153,0.64516,0.22078,0.58131,0.52672
6701639317,2002,222.13,27,981,135,-0.11765,0.15957,0.635,0.52672
6701639317,2003,262.42,28,1178,197,0.45926,0.20082,0.69986,0.52672
6701639317,2004,300.7,29,1403,225,0.14213,0.191,0.65839,0.52672
6701639317,2005,350.31,30,1659,256,0.13778,0.18247,0.69113,0.52672
6701639317,2006,390.36,31,1866,207,-0.19141,0.12477,0.58404,0.52672
6701639317,2007,451.99,32,2155,289,0.39614,0.15488,0.53599,0.52672
6701639317,2008,521.32,33,2484,329,0.13841,0.15267,0.49729,0.52672
6701639317,2009,597.64,34,2836,352,0.069909,0.14171,0.51983,0.52672
6701639317,2010,673.14,35,3188,352,0,0.12412,0.47935,0.52672
6701639317,2011,747.67,36,3493,305,-0.13352,0.095671,0.4062,0.52672
6701639317,2012,827.06,37,3842,349,0.14426,0.099914,0.35472,0.52672
6701639317,2013,902.92,38,4203,361,0.034384,0.093961,0.31838,0.52672
6701639317,2014,988.87,39,4599,396,0.096953,0.094218,0.31663,0.52672
6701639317,2015,1054.9,40,4906,307,-0.22475,0.066754,0.27694,0.52672
6701643158,1997,88.899,29,317,19,-0.55814,0.063758,0.3547,0.16443
6701643158,1998,91.586,30,330,13,-0.31579,0.041009,0.29412,0.16443
6701643158,1999,94.536,31,347,17,0.30769,0.051515,0.16443,0.16443
6701643158,2000,99.78,32,380,33,0.94118,0.095101,0.19874,0.16443
6701643158,2001,106.17,33,418,38,0.15152,0.1,0.26667,0.16443
6701643158,2002,116.18,34,468,50,0.31579,0.11962,0.3487,0.16443
6701643158,2003,127.07,35,528,60,0.2,0.12821,0.38947,0.16443
6701643158,2004,136.9,36,580,52,-0.13333,0.098485,0.38756,0.16443
